LearnerID,Grade,SocioEconomicIndicator,LearningBarrier,Subject,Term,Mark,Attendance,TeacherNotes
CH-L2021183,4,High,False,Life Skills,1,85,89.69,Quiet but consistent.
CH-L2021183,4,High,False,Life Skills,2,82,95.84,Quiet but consistent.
CH-L2021183,4,High,False,Life Skills,3,94,80.91,Attendance is a concern.
CH-L2021183,4,High,False,Afrikaans,1,76,89.33,Steady progress. Easily distracted.
CH-L2021183,4,High,False,Afrikaans,2,77,91.22,Quiet but consistent.
CH-L2021183,4,High,False,Afrikaans,3,81,98.11,Quiet but consistent. Steady progress.
CH-L2019184,4,Low,False,English,1,57,90.73,Completes all assigned work.
CH-L2019184,4,Low,False,English,2,58,90.56,Completes all assigned work. Steady progress.
CH-L2019184,4,Low,False,English,3,65,93.19,Benefits from one-on-one attention.
CH-L2019184,4,Low,False,Maths,1,50,94.2,Completes all assigned work. Struggles with core concepts.
CH-L2019184,4,Low,False,Maths,2,61,96.4,Steady progress. Benefits from one-on-one attention.
CH-L2019184,4,Low,False,Maths,3,54,92.73,Completes all assigned work.
CH-L2019184,4,Low,False,Science,1,60,91.39,Quiet but consistent.
CH-L2019184,4,Low,False,Science,2,39,86.89,Needs encouragement to participate.
CH-L2019184,4,Low,False,Science,3,42,85.82,Attendance is a concern. Quiet but consistent.
CH-L2019184,4,Low,False,Life Skills,1,68,100.0,Quiet but consistent. Needs encouragement to participate.
CH-L2019184,4,Low,False,Life Skills,2,64,95.71,Completes all assigned work. Struggles with core concepts.
CH-L2019184,4,Low,False,Life Skills,3,53,93.4,Quiet but consistent.
CH-L2019184,4,Low,False,Afrikaans,1,50,88.37,Steady progress.
CH-L2019184,4,Low,False,Afrikaans,2,60,86.31,Completes all assigned work. Benefits from one-on-one attention.
CH-L2019184,4,Low,False,Afrikaans,3,66,92.37,Benefits from one-on-one attention. Quiet but consistent.
CH-L2020185,5,Medium,False,English,1,77,94.47,Quiet but consistent. Benefits from one-on-one attention.
CH-L2020185,5,Medium,False,English,2,77,95.4,Steady progress. Quiet but consistent.
CH-L2020185,5,Medium,False,English,3,82,89.09,Steady progress.
CH-L2020185,5,Medium,False,Maths,1,72,86.99,Steady progress.
CH-L2020185,5,Medium,False,Maths,2,70,92.48,Benefits from one-on-one attention.
CH-L2020185,5,Medium,False,Maths,3,76,96.34,Benefits from one-on-one attention.
CH-L2020185,5,Medium,False,Science,1,70,90.57,Completes all assigned work. Struggles with core concepts.
CH-L2020185,5,Medium,False,Science,2,74,84.9,Often submits work late.
CH-L2020185,5,Medium,False,Science,3,75,94.66,Benefits from one-on-one attention. Struggles with core concepts.
CH-L2020185,5,Medium,False,Life Skills,1,77,94.54,Steady progress. Quiet but consistent.
CH-L2020185,5,Medium,False,Life Skills,2,79,94.1,Completes all assigned work. Needs encouragement to participate.
CH-L2020185,5,Medium,False,Life Skills,3,75,89.4,Completes all assigned work. Struggles with core concepts.
CH-L2020185,5,Medium,False,Afrikaans,1,86,97.21,Excellent grasp of concepts.
CH-L2020185,5,Medium,False,Afrikaans,2,83,95.1,Completes all assigned work. Easily distracted.
CH-L2020185,5,Medium,False,Afrikaans,3,91,82.14,Often submits work late. Quiet but consistent.
CH-L2020186,6,Medium,False,English,1,67,83.66,Attendance is a concern.
CH-L2020186,6,Medium,False,English,2,63,88.61,Steady progress. Often submits work late.
CH-L2020186,6,Medium,False,English,3,71,92.78,Benefits from one-on-one attention.
CH-L2020186,6,Medium,False,Maths,1,54,92.26,Steady progress. Needs encouragement to participate.
CH-L2020186,6,Medium,False,Maths,2,53,86.34,Quiet but consistent.
CH-L2020186,6,Medium,False,Maths,3,56,90.06,Completes all assigned work. Easily distracted.
CH-L2020186,6,Medium,False,Science,1,51,83.42,Needs encouragement to participate.
CH-L2020186,6,Medium,False,Science,2,54,85.86,Benefits from one-on-one attention.
CH-L2020186,6,Medium,False,Science,3,55,91.03,Quiet but consistent.
CH-L2020186,6,Medium,False,Life Skills,1,65,81.4,Easily distracted. Attendance is a concern.
CH-L2020186,6,Medium,False,Life Skills,2,66,88.01,Quiet but consistent. Steady progress.
CH-L2020186,6,Medium,False,Life Skills,3,76,85.77,Completes all assigned work.
CH-L2020186,6,Medium,False,Afrikaans,1,67,100.0,Completes all assigned work. Completes all assigned work.
CH-L2020186,6,Medium,False,Afrikaans,2,69,92.04,Completes all assigned work.
CH-L2020186,6,Medium,False,Afrikaans,3,63,83.95,Often submits work late.
CH-L2018187,5,Medium,False,English,1,64,87.62,Steady progress. Completes all assigned work.
CH-L2018187,5,Medium,False,English,2,68,88.92,Completes all assigned work.
CH-L2018187,5,Medium,False,English,3,72,87.54,Steady progress. Completes all assigned work.
CH-L2018187,5,Medium,False,Maths,1,76,91.79,Benefits from one-on-one attention.
CH-L2018187,5,Medium,False,Maths,2,76,97.45,Quiet but consistent. Attendance is a concern.
CH-L2018187,5,Medium,False,Maths,3,86,88.7,Works well with peers. Completes all assigned work.
CH-L2018187,5,Medium,False,Science,1,78,82.79,Often submits work late.
CH-L2018187,5,Medium,False,Science,2,67,95.69,Completes all assigned work.
CH-L2018187,5,Medium,False,Science,3,69,96.19,Completes all assigned work.
CH-L2018187,5,Medium,False,Life Skills,1,77,88.16,Steady progress.
CH-L2018187,5,Medium,False,Life Skills,2,75,92.38,Completes all assigned work.
CH-L2018187,5,Medium,False,Life Skills,3,80,90.68,Completes all assigned work.
CH-L2018187,5,Medium,False,Afrikaans,1,73,87.38,Quiet but consistent. Benefits from one-on-one attention.
CH-L2018187,5,Medium,False,Afrikaans,2,77,98.31,Benefits from one-on-one attention.
CH-L2018187,5,Medium,False,Afrikaans,3,71,88.78,Completes all assigned work.
CH-L2018188,5,Low,True,English,1,38,89.78,Attendance is a concern. Attendance is a concern.
CH-L2018188,5,Low,True,English,2,51,87.52,Quiet but consistent. Struggles with core concepts.
CH-L2018188,5,Low,True,English,3,30,86.44,Often submits work late. Struggles with core concepts.
CH-L2018188,5,Low,True,Maths,1,34,87.43,Easily distracted.
CH-L2018188,5,Low,True,Maths,2,35,90.78,Attendance is a concern. Often submits work late.
CH-L2018188,5,Low,True,Maths,3,36,89.8,Easily distracted. Attendance is a concern.
CH-L2018188,5,Low,True,Science,1,48,94.25,Attendance is a concern.
CH-L2018188,5,Low,True,Science,2,37,89.01,Easily distracted. Often submits work late.
CH-L2018188,5,Low,True,Science,3,42,93.63,Often submits work late. Attendance is a concern.
CH-L2018188,5,Low,True,Life Skills,1,42,88.97,Easily distracted.
CH-L2018188,5,Low,True,Life Skills,2,30,81.83,Needs encouragement to participate.
CH-L2018188,5,Low,True,Life Skills,3,46,85.06,Often submits work late.
CH-L2018188,5,Low,True,Afrikaans,1,33,80.09,Easily distracted.
CH-L2018188,5,Low,True,Afrikaans,2,44,84.67,Easily distracted.
CH-L2018188,5,Low,True,Afrikaans,3,30,86.81,Often submits work late.
CH-L2019189,5,Medium,True,English,1,52,74.34,Easily distracted.
CH-L2019189,5,Medium,True,English,2,58,80.54,Struggles with core concepts.
CH-L2019189,5,Medium,True,English,3,53,90.77,Quiet but consistent. Often submits work late.
CH-L2019189,5,Medium,True,Maths,1,55,80.59,Struggles with core concepts.
CH-L2019189,5,Medium,True,Maths,2,55,86.42,Benefits from one-on-one attention.
CH-L2019189,5,Medium,True,Maths,3,59,89.08,Benefits from one-on-one attention.
CH-L2019189,5,Medium,True,Science,1,57,76.66,Needs encouragement to participate. Struggles with core concepts.
CH-L2019189,5,Medium,True,Science,2,56,83.75,Often submits work late.
CH-L2019189,5,Medium,True,Science,3,63,91.35,Completes all assigned work. Completes all assigned work.
CH-L2019189,5,Medium,True,Life Skills,1,53,90.12,Steady progress.
CH-L2019189,5,Medium,True,Life Skills,2,53,88.15,Quiet but consistent.
CH-L2019189,5,Medium,True,Life Skills,3,56,90.16,Quiet but consistent. Steady progress.
CH-L2019189,5,Medium,True,Afrikaans,1,61,85.37,Benefits from one-on-one attention.
CH-L2019189,5,Medium,True,Afrikaans,2,65,91.49,Benefits from one-on-one attention.
CH-L2019189,5,Medium,True,Afrikaans,3,52,84.41,Often submits work late.
CH-L2019190,5,Medium,False,English,1,63,91.01,Quiet but consistent.
CH-L2019190,5,Medium,False,English,2,69,90.43,Completes all assigned work.
CH-L2019190,5,Medium,False,English,3,76,86.78,Quiet but consistent.
CH-L2019190,5,Medium,False,Maths,1,83,83.48,Attendance is a concern. Easily distracted.
CH-L2019190,5,Medium,False,Maths,2,80,85.15,Benefits from one-on-one attention. Struggles with core concepts.
CH-L2019190,5,Medium,False,Maths,3,78,93.55,Completes all assigned work.
CH-L2019190,5,Medium,False,Science,1,79,82.87,Attendance is a concern.
CH-L2019190,5,Medium,False,Science,2,70,88.99,Steady progress.
CH-L2019190,5,Medium,False,Science,3,81,93.6,Benefits from one-on-one attention. Struggles with core concepts.
CH-L2019190,5,Medium,False,Life Skills,1,70,100.0,Completes all assigned work.
CH-L2019190,5,Medium,False,Life Skills,2,71,88.77,Steady progress.
CH-L2019190,5,Medium,False,Life Skills,3,72,90.77,Benefits from one-on-one attention. Benefits from one-on-one attention.
CH-L2019190,5,Medium,False,Afrikaans,1,81,94.35,Benefits from one-on-one attention. Benefits from one-on-one attention.
CH-L2019190,5,Medium,False,Afrikaans,2,83,92.22,Benefits from one-on-one attention. Struggles with core concepts.
CH-L2019190,5,Medium,False,Afrikaans,3,79,86.62,Quiet but consistent. Quiet but consistent.
CH-L2018191,4,Low,False,English,1,62,89.35,Quiet but consistent. Steady progress.
CH-L2018191,4,Low,False,English,2,55,97.22,Steady progress. Needs encouragement to participate.
CH-L2018191,4,Low,False,English,3,63,94.01,Quiet but consistent.
CH-L2018191,4,Low,False,Maths,1,69,92.98,Quiet but consistent.
CH-L2018191,4,Low,False,Maths,2,65,97.49,Completes all assigned work.
CH-L2018191,4,Low,False,Maths,3,68,100.0,Quiet but consistent. Needs encouragement to participate.
CH-L2018191,4,Low,False,Science,1,56,88.36,Steady progress. Easily distracted.
CH-L2018191,4,Low,False,Science,2,50,95.08,Benefits from one-on-one attention.
CH-L2018191,4,Low,False,Science,3,54,82.35,Needs encouragement to participate.
CH-L2018191,4,Low,False,Life Skills,1,60,96.1,Benefits from one-on-one attention.
CH-L2018191,4,Low,False,Life Skills,2,60,91.36,Quiet but consistent.
CH-L2018191,4,Low,False,Life Skills,3,65,97.52,Benefits from one-on-one attention. Steady progress.
CH-L2018191,4,Low,False,Afrikaans,1,53,100.0,Steady progress.
CH-L2018191,4,Low,False,Afrikaans,2,60,83.74,Needs encouragement to participate.
CH-L2018191,4,Low,False,Afrikaans,3,54,92.37,Quiet but consistent.
CH-L2019192,6,Low,False,English,1,45,90.79,Struggles with core concepts.
CH-L2019192,6,Low,False,English,2,54,90.94,Completes all assigned work.
CH-L2019192,6,Low,False,English,3,54,88.99,Quiet but consistent. Benefits from one-on-one attention.
CH-L2019192,6,Low,False,Maths,1,36,89.43,Often submits work late.
CH-L2019192,6,Low,False,Maths,2,47,96.47,Struggles with core concepts.
CH-L2019192,6,Low,False,Maths,3,46,100.0,Easily distracted.
CH-L2019192,6,Low,False,Science,1,47,100.0,Struggles with core concepts. Completes all assigned work.
CH-L2019192,6,Low,False,Science,2,56,82.27,Attendance is a concern.
CH-L2019192,6,Low,False,Science,3,47,93.54,Struggles with core concepts. Struggles with core concepts.
CH-L2019192,6,Low,False,Life Skills,1,35,87.75,Easily distracted.
CH-L2019192,6,Low,False,Life Skills,2,47,84.98,Often submits work late.
CH-L2019192,6,Low,False,Life Skills,3,42,94.41,Attendance is a concern.
CH-L2019192,6,Low,False,Afrikaans,1,46,86.14,Easily distracted.
CH-L2019192,6,Low,False,Afrikaans,2,45,96.77,Attendance is a concern.
CH-L2019192,6,Low,False,Afrikaans,3,52,92.65,Steady progress.
CH-L2019193,4,Medium,False,English,1,80,84.84,Easily distracted. Struggles with core concepts.
CH-L2019193,4,Medium,False,English,2,77,94.28,Completes all assigned work.
CH-L2019193,4,Medium,False,English,3,73,90.73,Benefits from one-on-one attention. Struggles with core concepts.
CH-L2019193,4,Medium,False,Maths,1,64,93.51,Steady progress.
CH-L2019193,4,Medium,False,Maths,2,64,86.08,Quiet but consistent. Attendance is a concern.
CH-L2019193,4,Medium,False,Maths,3,68,90.31,Benefits from one-on-one attention.
CH-L2019193,4,Medium,False,Science,1,82,92.46,Benefits from one-on-one attention.
CH-L2019193,4,Medium,False,Science,2,85,93.48,Completes all assigned work.
CH-L2019193,4,Medium,False,Science,3,79,86.99,Steady progress.
CH-L2019193,4,Medium,False,Life Skills,1,71,92.85,Steady progress.
CH-L2019193,4,Medium,False,Life Skills,2,67,91.76,Benefits from one-on-one attention.
CH-L2019193,4,Medium,False,Life Skills,3,69,85.19,Benefits from one-on-one attention. Often submits work late.
CH-L2019193,4,Medium,False,Afrikaans,1,73,86.42,Benefits from one-on-one attention.
CH-L2019193,4,Medium,False,Afrikaans,2,68,99.0,Benefits from one-on-one attention.
CH-L2019193,4,Medium,False,Afrikaans,3,76,88.92,Completes all assigned work.
CH-L2018194,5,Medium,False,English,1,64,85.72,Completes all assigned work.
CH-L2018194,5,Medium,False,English,2,66,97.3,Benefits from one-on-one attention.
CH-L2018194,5,Medium,False,English,3,72,99.29,Benefits from one-on-one attention. Often submits work late.
CH-L2018194,5,Medium,False,Maths,1,72,87.19,Steady progress.
CH-L2018194,5,Medium,False,Maths,2,71,89.74,Completes all assigned work.
CH-L2018194,5,Medium,False,Maths,3,69,87.39,Steady progress.
CH-L2018194,5,Medium,False,Science,1,78,100.0,Benefits from one-on-one attention.
CH-L2018194,5,Medium,False,Science,2,61,94.4,Completes all assigned work. Easily distracted.
CH-L2018194,5,Medium,False,Science,3,68,95.5,Quiet but consistent.
CH-L2018194,5,Medium,False,Life Skills,1,75,91.98,Benefits from one-on-one attention.
CH-L2018194,5,Medium,False,Life Skills,2,74,89.74,Steady progress. Completes all assigned work.
CH-L2018194,5,Medium,False,Life Skills,3,72,93.41,Steady progress. Quiet but consistent.
CH-L2018194,5,Medium,False,Afrikaans,1,72,89.78,Steady progress.
CH-L2018194,5,Medium,False,Afrikaans,2,69,85.33,Completes all assigned work. Completes all assigned work.
CH-L2018194,5,Medium,False,Afrikaans,3,75,99.0,Benefits from one-on-one attention.
CH-L2019195,4,Medium,False,English,1,67,89.62,Benefits from one-on-one attention.
CH-L2019195,4,Medium,False,English,2,67,92.11,Steady progress.
CH-L2019195,4,Medium,False,English,3,69,97.18,Quiet but consistent.
CH-L2019195,4,Medium,False,Maths,1,71,90.91,Benefits from one-on-one attention. Completes all assigned work.
CH-L2019195,4,Medium,False,Maths,2,76,85.91,Benefits from one-on-one attention.
CH-L2019195,4,Medium,False,Maths,3,69,91.73,Quiet but consistent.
CH-L2019195,4,Medium,False,Science,1,74,88.98,Completes all assigned work.
CH-L2019195,4,Medium,False,Science,2,73,89.94,Benefits from one-on-one attention. Attendance is a concern.
CH-L2019195,4,Medium,False,Science,3,70,89.05,Steady progress. Often submits work late.
CH-L2019195,4,Medium,False,Life Skills,1,68,93.25,Benefits from one-on-one attention.
CH-L2019195,4,Medium,False,Life Skills,2,71,96.98,Quiet but consistent.
CH-L2019195,4,Medium,False,Life Skills,3,54,92.5,Steady progress.
CH-L2019195,4,Medium,False,Afrikaans,1,73,99.04,Completes all assigned work. Completes all assigned work.
CH-L2019195,4,Medium,False,Afrikaans,2,71,100.0,Completes all assigned work. Easily distracted.
CH-L2019195,4,Medium,False,Afrikaans,3,72,94.31,Quiet but consistent. Completes all assigned work.
CH-L2021196,5,Low,False,English,1,82,94.05,Quiet but consistent. Struggles with core concepts.
CH-L2021196,5,Low,False,English,2,83,82.34,Often submits work late.
CH-L2021196,5,Low,False,English,3,77,100.0,Benefits from one-on-one attention.
CH-L2021196,5,Low,False,Maths,1,77,83.0,Needs encouragement to participate.
CH-L2021196,5,Low,False,Maths,2,75,97.41,Steady progress. Steady progress.
CH-L2021196,5,Low,False,Maths,3,72,96.46,Steady progress.
CH-L2021196,5,Low,False,Science,1,68,93.76,Quiet but consistent. Easily distracted.
CH-L2021196,5,Low,False,Science,2,72,92.9,Steady progress. Easily distracted.
CH-L2021196,5,Low,False,Science,3,66,90.58,Quiet but consistent.
CH-L2021196,5,Low,False,Life Skills,1,82,82.61,Struggles with core concepts. Needs encouragement to participate.
CH-L2021196,5,Low,False,Life Skills,2,86,92.25,Works well with peers. Needs encouragement to participate.
CH-L2021196,5,Low,False,Life Skills,3,75,89.76,Benefits from one-on-one attention.
CH-L2021196,5,Low,False,Afrikaans,1,68,95.56,Benefits from one-on-one attention. Completes all assigned work.
CH-L2021196,5,Low,False,Afrikaans,2,67,96.67,Completes all assigned work.
CH-L2021196,5,Low,False,Afrikaans,3,67,95.54,Quiet but consistent. Benefits from one-on-one attention.
CH-L2021197,6,Medium,False,English,1,33,97.59,Attendance is a concern. Quiet but consistent.
CH-L2021197,6,Medium,False,English,2,40,92.65,Attendance is a concern. Needs encouragement to participate.
CH-L2021197,6,Medium,False,English,3,34,92.33,Attendance is a concern.
CH-L2021197,6,Medium,False,Maths,1,54,87.93,Steady progress. Steady progress.
CH-L2021197,6,Medium,False,Maths,2,56,86.5,Completes all assigned work. Completes all assigned work.
CH-L2021197,6,Medium,False,Maths,3,55,83.99,Attendance is a concern. Steady progress.
CH-L2021197,6,Medium,False,Science,1,50,89.46,Completes all assigned work.
CH-L2021197,6,Medium,False,Science,2,56,91.66,Quiet but consistent. Benefits from one-on-one attention.
CH-L2021197,6,Medium,False,Science,3,58,86.09,Benefits from one-on-one attention.
CH-L2021197,6,Medium,False,Life Skills,1,61,92.39,Steady progress.
CH-L2021197,6,Medium,False,Life Skills,2,62,89.65,Quiet but consistent.
CH-L2021197,6,Medium,False,Life Skills,3,55,89.07,Steady progress.
CH-L2021197,6,Medium,False,Afrikaans,1,56,92.36,Completes all assigned work.
CH-L2021197,6,Medium,False,Afrikaans,2,49,85.7,Attendance is a concern.
CH-L2021197,6,Medium,False,Afrikaans,3,50,91.15,Quiet but consistent.
CH-L2019198,7,Low,False,English,1,63,88.15,Quiet but consistent.
CH-L2019198,7,Low,False,English,2,61,92.97,Quiet but consistent.
CH-L2019198,7,Low,False,English,3,52,93.52,Steady progress.
CH-L2019198,7,Low,False,Maths,1,48,89.35,Easily distracted. Easily distracted.
CH-L2019198,7,Low,False,Maths,2,48,100.0,Attendance is a concern. Needs encouragement to participate.
CH-L2019198,7,Low,False,Maths,3,58,89.35,Quiet but consistent. Attendance is a concern.
CH-L2019198,7,Low,False,Science,1,50,91.19,Benefits from one-on-one attention.
CH-L2019198,7,Low,False,Science,2,51,90.49,Completes all assigned work. Often submits work late.
CH-L2019198,7,Low,False,Science,3,57,91.2,Benefits from one-on-one attention. Benefits from one-on-one attention.
CH-L2019198,7,Low,False,Life Skills,1,53,100.0,Benefits from one-on-one attention.
CH-L2019198,7,Low,False,Life Skills,2,55,100.0,Benefits from one-on-one attention.
CH-L2019198,7,Low,False,Life Skills,3,57,89.01,Benefits from one-on-one attention.
CH-L2019198,7,Low,False,Afrikaans,1,62,91.08,Benefits from one-on-one attention. Struggles with core concepts.
CH-L2019198,7,Low,False,Afrikaans,2,53,97.11,Completes all assigned work. Steady progress.
CH-L2019198,7,Low,False,Afrikaans,3,64,83.5,Attendance is a concern. Easily distracted.
CH-L2019199,7,Medium,True,English,1,66,84.7,Easily distracted.
CH-L2019199,7,Medium,True,English,2,66,87.74,Benefits from one-on-one attention.
CH-L2019199,7,Medium,True,English,3,69,88.91,Completes all assigned work.
CH-L2019199,7,Medium,True,Maths,1,63,99.32,Steady progress.
CH-L2019199,7,Medium,True,Maths,2,54,95.8,Benefits from one-on-one attention. Easily distracted.
CH-L2019199,7,Medium,True,Maths,3,53,93.17,Completes all assigned work.
CH-L2019199,7,Medium,True,Science,1,51,92.35,Steady progress.
CH-L2019199,7,Medium,True,Science,2,57,89.42,Steady progress.
CH-L2019199,7,Medium,True,Science,3,51,94.84,Completes all assigned work.
CH-L2019199,7,Medium,True,Life Skills,1,54,81.53,Struggles with core concepts. Quiet but consistent.
CH-L2019199,7,Medium,True,Life Skills,2,57,96.38,Benefits from one-on-one attention.
CH-L2019199,7,Medium,True,Life Skills,3,64,80.0,Struggles with core concepts.
CH-L2019199,7,Medium,True,Afrikaans,1,63,93.99,Benefits from one-on-one attention. Completes all assigned work.
CH-L2019199,7,Medium,True,Afrikaans,2,53,94.07,Benefits from one-on-one attention. Steady progress.
CH-L2019199,7,Medium,True,Afrikaans,3,62,95.43,Benefits from one-on-one attention.
CH-L2021200,5,Low,False,English,1,36,87.95,Easily distracted. Easily distracted.
CH-L2021200,5,Low,False,English,2,36,100.0,Struggles with core concepts.
CH-L2021200,5,Low,False,English,3,31,91.77,Needs encouragement to participate.
CH-L2021200,5,Low,False,Maths,1,38,89.51,Easily distracted.
CH-L2021200,5,Low,False,Maths,2,37,95.95,Struggles with core concepts. Needs encouragement to participate.
CH-L2021200,5,Low,False,Maths,3,33,95.24,Needs encouragement to participate. Benefits from one-on-one attention.
CH-L2021200,5,Low,False,Science,1,45,95.08,Struggles with core concepts.
CH-L2021200,5,Low,False,Science,2,46,94.44,Often submits work late.
CH-L2021200,5,Low,False,Science,3,34,88.92,Struggles with core concepts. Steady progress.
CH-L2021200,5,Low,False,Life Skills,1,45,91.93,Easily distracted.
CH-L2021200,5,Low,False,Life Skills,2,54,88.61,Completes all assigned work.
CH-L2021200,5,Low,False,Life Skills,3,53,90.93,Quiet but consistent.
CH-L2021200,5,Low,False,Afrikaans,1,53,88.42,Benefits from one-on-one attention. Needs encouragement to participate.
CH-L2021200,5,Low,False,Afrikaans,2,50,92.17,Quiet but consistent.
CH-L2021200,5,Low,False,Afrikaans,3,50,87.23,Benefits from one-on-one attention.
CH-L2020201,5,Low,False,English,1,68,88.62,Quiet but consistent.
CH-L2020201,5,Low,False,English,2,68,87.28,Benefits from one-on-one attention. Attendance is a concern.
CH-L2020201,5,Low,False,English,3,72,88.16,Steady progress. Attendance is a concern.
CH-L2020201,5,Low,False,Maths,1,64,85.72,Quiet but consistent.
CH-L2020201,5,Low,False,Maths,2,57,95.57,Quiet but consistent.
CH-L2020201,5,Low,False,Maths,3,67,93.1,Steady progress.
CH-L2020201,5,Low,False,Science,1,70,86.21,Benefits from one-on-one attention. Attendance is a concern.
CH-L2020201,5,Low,False,Science,2,71,89.49,Steady progress.
CH-L2020201,5,Low,False,Science,3,73,86.83,Benefits from one-on-one attention.
CH-L2020201,5,Low,False,Life Skills,1,57,87.78,Quiet but consistent.
CH-L2020201,5,Low,False,Life Skills,2,62,94.15,Completes all assigned work.
CH-L2020201,5,Low,False,Life Skills,3,61,89.96,Quiet but consistent.
CH-L2020201,5,Low,False,Afrikaans,1,70,94.07,Benefits from one-on-one attention. Quiet but consistent.
CH-L2020201,5,Low,False,Afrikaans,2,71,94.81,Completes all assigned work.
CH-L2020201,5,Low,False,Afrikaans,3,70,99.21,Steady progress. Easily distracted.
CH-L2019202,4,Low,False,English,1,60,90.97,Benefits from one-on-one attention.
CH-L2019202,4,Low,False,English,2,68,93.02,Completes all assigned work. Benefits from one-on-one attention.
CH-L2019202,4,Low,False,English,3,66,92.29,Benefits from one-on-one attention.
CH-L2019202,4,Low,False,Maths,1,66,95.73,Benefits from one-on-one attention.
CH-L2019202,4,Low,False,Maths,2,71,91.94,Completes all assigned work. Completes all assigned work.
CH-L2019202,4,Low,False,Maths,3,68,98.43,Benefits from one-on-one attention.
CH-L2019202,4,Low,False,Science,1,47,92.45,Attendance is a concern.
CH-L2019202,4,Low,False,Science,2,49,83.46,Attendance is a concern.
CH-L2019202,4,Low,False,Science,3,55,88.81,Completes all assigned work.
CH-L2019202,4,Low,False,Life Skills,1,56,88.83,Steady progress.
CH-L2019202,4,Low,False,Life Skills,2,68,85.07,Completes all assigned work.
CH-L2019202,4,Low,False,Life Skills,3,72,96.78,Quiet but consistent.
CH-L2019202,4,Low,False,Afrikaans,1,61,94.52,Quiet but consistent.
CH-L2019202,4,Low,False,Afrikaans,2,62,88.53,Steady progress. Easily distracted.
CH-L2019202,4,Low,False,Afrikaans,3,65,86.41,Completes all assigned work.
CH-L2020203,6,Low,False,English,1,60,96.77,Steady progress.
CH-L2020203,6,Low,False,English,2,52,89.16,Completes all assigned work.
CH-L2020203,6,Low,False,English,3,65,96.02,Completes all assigned work.
CH-L2020203,6,Low,False,Maths,1,59,89.37,Completes all assigned work. Completes all assigned work.
CH-L2020203,6,Low,False,Maths,2,52,94.81,Completes all assigned work.
CH-L2020203,6,Low,False,Maths,3,59,90.73,Completes all assigned work. Steady progress.
CH-L2020203,6,Low,False,Science,1,56,81.11,Often submits work late. Completes all assigned work.
CH-L2020203,6,Low,False,Science,2,54,93.2,Completes all assigned work. Easily distracted.
CH-L2020203,6,Low,False,Science,3,58,91.05,Quiet but consistent.
CH-L2020203,6,Low,False,Life Skills,1,66,91.32,Benefits from one-on-one attention.
CH-L2020203,6,Low,False,Life Skills,2,68,83.31,Attendance is a concern.
CH-L2020203,6,Low,False,Life Skills,3,61,88.42,Steady progress.
CH-L2020203,6,Low,False,Afrikaans,1,73,86.7,Completes all assigned work.
CH-L2020203,6,Low,False,Afrikaans,2,68,89.74,Quiet but consistent. Easily distracted.
CH-L2020203,6,Low,False,Afrikaans,3,80,91.33,Quiet but consistent.
CH-L2021204,6,Medium,False,English,1,85,96.33,Completes all assigned work. Benefits from one-on-one attention.
CH-L2021204,6,Medium,False,English,2,85,99.61,Benefits from one-on-one attention. Benefits from one-on-one attention.
CH-L2021204,6,Medium,False,English,3,96,96.4,Shows strong improvement.
CH-L2021204,6,Medium,False,Maths,1,85,85.81,Quiet but consistent. Easily distracted.
CH-L2021204,6,Medium,False,Maths,2,88,78.63,Often submits work late.
CH-L2021204,6,Medium,False,Maths,3,89,95.0,Excellent grasp of concepts.
CH-L2021204,6,Medium,False,Science,1,90,97.24,Shows strong improvement. Struggles with core concepts.
CH-L2021204,6,Medium,False,Science,2,85,92.66,Quiet but consistent.
CH-L2021204,6,Medium,False,Science,3,87,86.79,Excellent grasp of concepts.
CH-L2021204,6,Medium,False,Life Skills,1,72,99.7,Benefits from one-on-one attention.
CH-L2021204,6,Medium,False,Life Skills,2,78,87.76,Quiet but consistent.
CH-L2021204,6,Medium,False,Life Skills,3,84,96.78,Benefits from one-on-one attention.
CH-L2021204,6,Medium,False,Afrikaans,1,87,90.59,Works well with peers. Completes all assigned work.
CH-L2021204,6,Medium,False,Afrikaans,2,79,93.97,Quiet but consistent. Completes all assigned work.
CH-L2021204,6,Medium,False,Afrikaans,3,79,95.23,Quiet but consistent.
CH-L2019205,6,Medium,False,English,1,64,87.86,Completes all assigned work.
CH-L2019205,6,Medium,False,English,2,65,89.48,Quiet but consistent.
CH-L2019205,6,Medium,False,English,3,64,95.73,Completes all assigned work.
CH-L2019205,6,Medium,False,Maths,1,64,95.94,Quiet but consistent.
CH-L2019205,6,Medium,False,Maths,2,61,88.97,Steady progress.
CH-L2019205,6,Medium,False,Maths,3,55,94.42,Completes all assigned work. Attendance is a concern.
CH-L2019205,6,Medium,False,Science,1,71,96.38,Quiet but consistent. Needs encouragement to participate.
CH-L2019205,6,Medium,False,Science,2,63,94.61,Steady progress.
CH-L2019205,6,Medium,False,Science,3,68,88.88,Quiet but consistent.
CH-L2019205,6,Medium,False,Life Skills,1,65,96.64,Benefits from one-on-one attention. Often submits work late.
CH-L2019205,6,Medium,False,Life Skills,2,68,89.69,Benefits from one-on-one attention.
CH-L2019205,6,Medium,False,Life Skills,3,73,94.48,Benefits from one-on-one attention.
CH-L2019205,6,Medium,False,Afrikaans,1,61,88.63,Quiet but consistent. Steady progress.
CH-L2019205,6,Medium,False,Afrikaans,2,65,81.5,Often submits work late.
